execution_query_id	exact_query_text	authorized_competitor_id	authorized_competitor_name	competitor_role_class	rank	rank_bucket	ranking_url	ranking_host	title	snippet_or_passage	match_basis	match_confidence	source_item_index	operation_id	m4c_exact_url_match_status	m4c_url_id	m3_relation	information_gain_question	downstream_decision	stop_interpretation	claim_boundary
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	62	21_100	https://www.moysklad.ru/programmy-dlja-biznesa/programma-dlya-torgovli-na-marketpleysakh/	www.moysklad.ru	Программа для торговли на маркетплейсах: учет, автоматизация...	Попробуйте бесплатно программу для автоматизации продаж и аналитики на маркетплейсах. Автоматизируйте торговлю по FBO и FBS на Ozon, Wildberries, Яндекс Маркете или нескольких площадках сразу. … Расширенная аналитика для маркетплейсов. Смотрите реальную прибыль по каждому заказу, каналу и компании в целом.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	21	sprt1dealvkba7l5j85b	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG049	Torgstat	RECURRING_PRODUCT_VENDOR	63	21_100	https://torgstat.ru/	torgstat.ru	Торгстат – оцифровка Wildberries, Ozon и Яндекс.Маркет.	Аналитика рекламы и автоматизация для работы на маркетплейсах. РНП, ОПИУ, юнит-факт, ABC-анализ, расшифровка финансовых отчетов, расчет поставки и многое другое!	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	21	sprt1dealvkba7l5j85b	EXACT_M4C_URL_MATCH	M4CURL008505	NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	64	21_100	https://vc.ru/gdekurs/1385869-top-35-servisov-analitiki-dlya-marketpleisov	vc.ru	ТОП-35 сервисов аналитики для маркетплейсов	Сервисы аналитики продаж для маркетплейсов в 2026 году. С каждым годом количество аналитических сервисов только растёт. Рассмотрим список сервисов работы с маркетплейсами: Pi-data — анализ доходов и затрат на Wildberries и Ozon с высокой точностью сверки данных.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	21	sprt1dealvkba7l5j85b	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	65	21_100	https://mpmgr.ru/	mpmgr.ru	MP Manager - платформа для селлеров на маркетплейсах	Отзывы. Внутренняя аналитика. Поставки. … Автозагрузка товаров на маркетплейсы. Синхронизируйте каталог с WB, Ozon и Яндекс.Маркетом. Укажите себестоимость - все отчёты сразу считают реальную прибыль.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	21	sprt1dealvkba7l5j85b	EXACT_M4C_URL_MATCH	M4CURL003210	NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	66	21_100	https://vc.ru/marketplace/1581401-top-14-luchshih-servisov-dlya-analitiki-marketpleisov-v-2026	vc.ru	ТОП-14 лучших сервисов для аналитики маркетплейсов в 2026	Внутренняя аналитика маркетплейсов. Большинство платформ предлагают продавцам встроенные инструменты отчётности. Эти данные помогают понять продажи, поведение клиентов и эффективность рекламных кампаний.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	21	sprt1dealvkba7l5j85b	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG046	Tablichki	RECURRING_PRODUCT_VENDOR	67	21_100	https://tablichki.tech/	tablichki.tech	Управленческий учет, аналитика маркетплейсов Wildberries...	Наш сервис спроектирован для детальной внутренней аналитики. Уровень проработки интерфейсов и визуализаций один из самых продвинутых на рынке. Мы умеем работать с большим количеством SKU, кабинетов и маркетплейсов. Система сделана для роста чистой прибыли - объясняем значения показателей.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	21	sprt1dealvkba7l5j85b	EXACT_M4C_URL_MATCH	M4CURL008396	NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	77	21_100	https://mpstats.io/instruments/ads-analytics	mpstats.io	Управление внешней рекламой для маркетплейсов от MPSTATS...		EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	21	sprt1dealvkba7l5j85b	EXACT_M4C_URL_MATCH	M4CURL003279	NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	80	21_100	https://vc.ru/id2348331/903707-servisy-analitiki-marketpleisov-kak-oni-rabotayut-i-kak-ih-ispolzovat	vc.ru	Сервисы аналитики маркетплейсов: как они работают и как их...	Цель этой статьи — дать обзор лучших сервисов аналитики маркетплейсов и рассказать, как их правильно использовать. Мы рассмотрим, как работают сервисы аналитики маркетплейсов, по каким критериям их можно выбрать, какие преимущества и недостатки они имеют, и какие рекомендации мы можем дать для их практического применения.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	21	sprt1dealvkba7l5j85b	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	81	21_100	https://vc.ru/services/1086585-top-29-servisov-analiza-marketpleisov-2-besplatnyh-i-27-kotorye-vam-tochno-ponravyatsya-v-2026-godu	vc.ru	Топ 29 сервисов анализа маркетплейсов... — Сервисы на vc.ru	Аналитика по нескольким маркетплейсам, кабинетам, артикулам в одном окне. Учитывает разные системы налогообложения, включая УСН «Доходы-Расходы», ОСНО и НДС. Включает основные разделы для управления бизнесом: оцифровка, РНП, склад, финансы и аналитика рекламы. AI-бот с ежедневными отчётами и мобильное приложение.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	21	sprt1dealvkba7l5j85b	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	87	21_100	https://mpmgr.ru/features/extension	mpmgr.ru	Расширение для Wildberries - аналитика в браузере - MP Manager	Бесплатное расширение MP Manager для Wildberries: рекламная выдача, склады, сегментация, поиск по фразам, AI-аналитика и сравнение карточек прямо в браузере.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	21	sprt1dealvkba7l5j85b	EXACT_M4C_URL_MATCH	M4CURL003254	NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	89	21_100	https://mpfact.ru/	mpfact.ru	MPfact — сервис аналитики магазина WB и Ozon	Зачем нужны сервисы аналитики для маркетплейсов: оцифровка бизнеса на Wildberries и Ozon с MPfact. Полный гид по аналитике маркетплейсов в России.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	21	sprt1dealvkba7l5j85b	EXACT_M4C_URL_MATCH	M4CURL003161	NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	90	21_100	https://mpmgr.ru/features/auto-prices	mpmgr.ru	Репрайсер для Wildberries, Ozon и Яндекс.Маркета - MP Manager	Раздел «Аналитика» показывает, как изменения цен повлияли на заказы и конверсию, чтобы корректировать стратегию по данным. Как репрайсер учитывает скидки маркетплейсов (WB Кошелёк, Ozon Карта, YandexPay)? … Внутренняя аналитика. Юнит-экономика и маржинальность по артикулам.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	21	sprt1dealvkba7l5j85b	EXACT_M4C_URL_MATCH	M4CURL003239	NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	91	21_100	https://vc.ru/id1301866/505499-sravnitelnyi-analiz-servisov-analitiki-marketpleisov	vc.ru	Сравнительный анализ сервисов аналитики маркетплейсов	На маркетплейсах мы можем наблюдать увеличение цен на товары всех категорий, а также уменьшение ассортимента товаров. Несмотря на возникшую ситуацию, рынок маркетплейсов продолжает развиваться, однако риски выхода на маркетплейсы тоже увеличились. В связи с этим, потребность в качественной аналитике продаж возросла.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	21	sprt1dealvkba7l5j85b	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG059	YouTube	EDITORIAL_OR_PUBLISHER	93	21_100	https://www.youtube.com/watch?v=e46FaZjd6bo	www.youtube.com	Урок первый. Кому и для чего нужна внешняя аналитика? - YouTube	1:39 Что такое внешняя аналитика? 2:46 Что такое сервисы внешней аналитики маркетплейсов? 4:03 Кому и для чего нужен SellerFox? 4:36 Как давно SellerFox собирает данные маркетплейсов? 4:52 Какие данные можно найти и собрать с помощью SellerFox?	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	21	sprt1dealvkba7l5j85b	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	96	21_100	https://mpmgr.ru/features/external-analytics	mpmgr.ru	Аналитика маркетплейсов WB, Ozon и Яндекс.Маркет - MP...	Внешняя аналитика MP Manager - данные для запуска и развития бизнеса на Wildberries. Отслеживайте действия конкурентов, изменения в своих товарах и рыночные тренды. … Какие маркетплейсы поддерживаются? На данный момент доступна аналитика по Wildberries. Как часто обновляются данные?	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	21	sprt1dealvkba7l5j85b	EXACT_M4C_URL_MATCH	M4CURL003255	NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00022	внутренняя аналитика маркетплейсов	REG011	Ilai	RECURRING_PRODUCT_VENDOR	100	21_100	https://ilai.io/	ilai.io	ILAI - виртуальный помощник с ИИ для маркетплейсов	ИИ-Агент для аналитики магазинов на маркетплейсах, автоматизации процессов на Wildberries, SEO продвижение товаров, рекламы и увеличение прибыли. … Мы обеспечиваем максимальную защиту: API‑ключи шифруются так, что остаются недоступными даже для внутреннего персонала.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	21	sprt1dealvkba7l5j85b	EXACT_M4C_URL_MATCH	M4CURL001802	NO_EXACT_M3_MATCH	For exact observed M2R phrase «внутренняя аналитика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for seller-owned internal-data qualifier versus broad R04 analytics versus accepted R04, changing M4Q F3 first-party analytics competitor visibility / M4C scope?	M4Q F3 first-party analytics competitor visibility / M4C scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00023	дрр ozon	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE	1	TOP3	https://seller.ozon.ru/media/boost/chto-takoe-drr-na-ozon/	seller.ozon.ru	ДРР, или доля рекламных расходов: что за показатель, как...	Что такое ДРР на Ozon и как её считать. ДРР, или доля рекламных расходов, — метрика, которая показывает эффективность рекламных расходов. … Зачем продавцу знать ДРР. Как узнать ДРР в личном кабинете Ozon. От чего зависит ДРР на Ozon.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	22	sproji1g2432cfeq9cas	EXACT_M4C_URL_MATCH	M4CURL003345	NO_EXACT_M3_MATCH	For exact observed M2R phrase «дрр ozon», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for Ozon DRR diagnostic metric versus generic R08 advertising analytics versus accepted R08, changing M4Q F6 Ozon metric competitor URLs / M6 advertising scope?	M4Q F6 Ozon metric competitor URLs / M6 advertising scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00023	дрр ozon	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE	3	TOP3	https://seller.ozon.ru/media/news/novaya-metrika-v-oplate-za-klik-obshij-drr/	seller.ozon.ru	Новая метрика в «Оплате за клик» — «Общий ДРР»	В чём разница между «ДРР» и «Общим ДРР». Теперь на странице кампании есть две похожие метрики: «ДРР» и «Общий ДРР». Первая показывает отношение расходов на рекламу к сумме продаж, которые принесло продвижение. … По вопросам сотрудничества и рекламы. bestpromo@ozon.ru. Соцсети Ozon для предпринимателей.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	22	sproji1g2432cfeq9cas	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «дрр ozon», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for Ozon DRR diagnostic metric versus generic R08 advertising analytics versus accepted R08, changing M4Q F6 Ozon metric competitor URLs / M6 advertising scope?	M4Q F6 Ozon metric competitor URLs / M6 advertising scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00023	дрр ozon	REG030	Ozon	NATIVE_MARKETPLACE_BASELINE	4	TOP10	https://seller.ozon.ru/media/news/celevoj-rashod-novaya-strategiya-upravleniya-stavkami-v-oplate-za-klik/	seller.ozon.ru	«Целевой расход» — новая стратегия управления ставками...	ДРР начнёт приближаться к целевому значению после первых 5 заказов — это и есть период обучения. Если изменить целевой ДРР в уже запущенной кампании, период обучения начнётся заново. Что ещё нужно знать про новую стратегию. «Целевой расход» доступен только для продвижения в поиске и рекомендациях.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	22	sproji1g2432cfeq9cas	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «дрр ozon», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for Ozon DRR diagnostic metric versus generic R08 advertising analytics versus accepted R08, changing M4Q F6 Ozon metric competitor URLs / M6 advertising scope?	M4Q F6 Ozon metric competitor URLs / M6 advertising scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00023	дрр ozon	REG048	Tochka	EDITORIAL_OR_PUBLISHER	5	TOP10	https://reklama.tochka.com/blog/chto-takoe-drr-dolya-reklamnyh-rashodov-na-marketpleysah	reklama.tochka.com	ДРР на маркетплейсах: как рассчитать и снизить долю рекламных...	Что такое ДРР (DRR) в рекламе и как рассчитать долю рекламных расходов на маркетплейсах? Простые формулы, примеры расчёта DRR и советы по снижению затрат на рекламу на Вайлдберриз и Озон.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	22	sproji1g2432cfeq9cas	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «дрр ozon», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for Ozon DRR diagnostic metric versus generic R08 advertising analytics versus accepted R08, changing M4Q F6 Ozon metric competitor URLs / M6 advertising scope?	M4Q F6 Ozon metric competitor URLs / M6 advertising scope	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
