page_id	url_id	registry_id	entity_name	candidate_class	final_url	captured_at	page_role	title	meta_description	h1	heading_structure_summary	breadcrumb_summary	marketplace_scope	ai_llm_scope	user_jobs	data_scope	capability_claims	action_boundary_claims	integrations	pricing_availability	cta	proof_trust_cases	faq_subtopics	author_freshness	internal_link_pattern	structured_data_observed	evidence_locator	claim_confidence	octoport_overlap	octoport_difference	notes
M4B2P01182	M4B2U01246	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-card	2026-09-22T03:54:20+00:00	HELP_OR_DOCUMENTATION	Как создать карточку товара	Как создать карточку товара			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как создать карточку товара	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	ARTICLE_OR_BODY_LINK:1	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-card :: title/H1/headings/public body captured 2026-09-22T03:54:20+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01183	M4B2U01247	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-card-for-medical-items?categoryId=card-specifics-by-category&goBackOption=prevRoute	2026-09-22T04:19:32+00:00	HELP_OR_DOCUMENTATION	Как правильно заполнить поля в карточках медицинских изделий	Как правильно заполнить поля в карточках медицинских изделий			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как правильно заполнить поля в карточках медицинских изделий	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-card-for-medical-items?categoryId=card-specifics-by-category&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:32+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01184	M4B2U01248	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-card?categoryId=how-to-create-item-card&goBackOption=prevRoute	2026-09-22T04:20:06+00:00	HELP_OR_DOCUMENTATION	Как создать карточку товара	Как создать карточку товара			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как создать карточку товара	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-card?categoryId=how-to-create-item-card&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:06+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01185	M4B2U01249	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-cards-for-adults-items?categoryId=card-specifics-by-category&goBackOption=prevRoute	2026-09-22T04:19:33+00:00	HELP_OR_DOCUMENTATION	Товары для взрослых: правила оформления карточек	Товары для взрослых: правила оформления карточек			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Товары для взрослых: правила оформления карточек	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-cards-for-adults-items?categoryId=card-specifics-by-category&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:33+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01186	M4B2U01250	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-cards-for-bijouterie?categoryId=card-specifics-by-category&goBackOption=prevRoute	2026-09-22T04:19:32+00:00	HELP_OR_DOCUMENTATION	Как правильно оформить карточки для продажи бижутерии	Как правильно оформить карточки для продажи бижутерии			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как правильно оформить карточки для продажи бижутерии	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-cards-for-bijouterie?categoryId=card-specifics-by-category&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:32+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01187	M4B2U01251	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-cards-for-dietary-supplements?categoryId=card-specifics-by-category&goBackOption=prevRoute	2026-09-22T04:19:33+00:00	HELP_OR_DOCUMENTATION	Заполнение полей карточек товаров категорий «БАДы» и «Бытовая химия»	Заполнение полей карточек товаров категорий «БАДы» и «Бытовая химия»			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Заполнение полей карточек товаров категорий «БАДы» и «Бытовая химия»	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-cards-for-dietary-supplements?categoryId=card-specifics-by-category&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:33+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01188	M4B2U01252	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-cards-for-traceable-goods-in-belarus?categoryId=card-specifics-by-category&goBackOption=prevRoute	2026-09-22T04:19:32+00:00	HELP_OR_DOCUMENTATION	Заполнение карточек товаров, которые подлежат прослеживаемости в Беларуси	Заполнение карточек товаров, которые подлежат прослеживаемости в Беларуси			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Заполнение карточек товаров, которые подлежат прослеживаемости в Беларуси	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-cards-for-traceable-goods-in-belarus?categoryId=card-specifics-by-category&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:32+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01189	M4B2U01253	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-contract-in-giis-dmdk?categoryId=jewerly&goBackOption=prevRoute	2026-09-22T04:21:04+00:00	HELP_OR_DOCUMENTATION	Как создать договор-контракт в ГИИС ДМДК	Как создать договор-контракт в ГИИС ДМДК			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как создать договор-контракт в ГИИС ДМДК	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-contract-in-giis-dmdk?categoryId=jewerly&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:04+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01190	M4B2U01254	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-lingerie-cards?categoryId=card-specifics-by-category&goBackOption=prevRoute	2026-09-22T04:19:32+00:00	HELP_OR_DOCUMENTATION	Как оформить карточки нижнего белья	Как оформить карточки нижнего белья			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как оформить карточки нижнего белья	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-lingerie-cards?categoryId=card-specifics-by-category&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:32+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01191	M4B2U01255	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-update-or-delete-a-wb-api-token?categoryId=api-integration&goBackOption=prevRoute	2026-09-22T04:21:03+00:00	HELP_OR_DOCUMENTATION	Как создать, обновить или удалить токен WB API	Как создать, обновить или удалить токен WB API			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как создать, обновить или удалить токен WB API	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-create-update-or-delete-a-wb-api-token?categoryId=api-integration&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:03+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01192	M4B2U01256	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-enable-wholesale-discounts-for-business?categoryId=price-and-discounts&goBackOption=prevRoute	2026-09-22T04:20:30+00:00	HELP_OR_DOCUMENTATION	Как подключить оптовые скидки для бизнеса	Как подключить оптовые скидки для бизнеса			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как подключить оптовые скидки для бизнеса	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-enable-wholesale-discounts-for-business?categoryId=price-and-discounts&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:30+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01193	M4B2U01257	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-end-your-partnership-with-wb?categoryId=terms-and-conditions&goBackOption=prevRoute	2026-09-22T04:22:00+00:00	HELP_OR_DOCUMENTATION	Как завершить сотрудничество с Wildberries	Как завершить сотрудничество с Wildberries			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как завершить сотрудничество с Wildberries	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-end-your-partnership-with-wb?categoryId=terms-and-conditions&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:00+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01194	M4B2U01258	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-evaluate-results-of-advertisement?categoryId=wb-media&goBackOption=prevRoute	2026-09-22T04:23:08+00:00	HELP_OR_DOCUMENTATION	Как оценить результаты рекламы	Как оценить результаты рекламы			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как оценить результаты рекламы	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-evaluate-results-of-advertisement?categoryId=wb-media&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:23:08+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01195	M4B2U01259	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-find-out-who-sells-your-brand-products-on-wildberries?categoryId=brands&goBackOption=prevRoute	2026-09-22T04:21:16+00:00	HELP_OR_DOCUMENTATION	Как узнать, кто продаёт на Wildberries товары под вашим брендом	Как узнать, кто продаёт на Wildberries товары под вашим брендом			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как узнать, кто продаёт на Wildberries товары под вашим брендом	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-find-out-who-sells-your-brand-products-on-wildberries?categoryId=brands&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:16+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
M4B2P01196	M4B2U01260	REG055	Wildberries	NATIVE_MARKETPLACE_BASELINE	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-improve-photos-and-videos-in-a-card?categoryId=how-to-improve-item-card&goBackOption=prevRoute	2026-09-22T04:20:04+00:00	HELP_OR_DOCUMENTATION	Как улучшить фото и видео в карточке	Как улучшить фото и видео в карточке			NOT_EXPOSED_IN_CAPTURE	WILDBERRIES	AI_LLM_EXPLICIT	CONNECT_OR_INTEGRATE | ANALYZE_OR_REPORT | CREATE_OR_OPTIMIZE_PRODUCT_CARD | PROMOTE_OR_OPTIMIZE_ADS | RESEARCH_NICHE_OR_ASSORTMENT | MANAGE_REVIEWS_OR_CUSTOMERS | START_OR_CONFIGURE_SELLER_ACCOUNT	SALES_AND_FINANCE | STOCK_AND_SUPPLY | SEARCH_AND_SEMANTICS | ADVERTISING | PRODUCT_CONTENT | CUSTOMER_FEEDBACK	NATIVE_BASELINE_EVIDENCE: public help_or_documentation presents Как улучшить фото и видео в карточке	Public content observation only; no login, private API, account action, or Octoport capability inference.	Marketplace API | Wildberries	PRICING_OR_AVAILABILITY_LANGUAGE_OBSERVED	PUBLIC_PAGE_CTA_NOT_SYSTEMATICALLY_CAPTURED	0	NONE_OBSERVED	NOT_EXPOSED_IN_CAPTURE	0 public links captured; context classification unavailable	NONE_OBSERVED	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-improve-photos-and-videos-in-a-card?categoryId=how-to-improve-item-card&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:04+00:00	HIGH	marketplace/API connection | seller analytics and reporting | AI-assisted product-content work | seller advertising analysis	Source describes an external/native/editorial surface; it does not prove Octoport implementation, demand, or ownership.	NATIVE_BASELINE_EVIDENCE; no full-page text included; evidence fields are concise extraction/normalization.
