r3_url_id	registry_id	entity_name	source_channel	discovery_source_url	raw_url	normalized_comparison_url	relation_to_current_1612	scope_disposition	redirect_chain	final_url	declared_canonical	terminal_state	captured_at	evidence_capture_method	notes
M4B1R5U00695	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/152-fz/	https://uniseller.io/blog/tema/152-fz	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/152-fz/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00696	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/1688/	https://uniseller.io/blog/tema/1688	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/1688/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00697	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/1s-2/	https://uniseller.io/blog/tema/1s-2	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/1s-2/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00698	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/44-fz/	https://uniseller.io/blog/tema/44-fz	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/44-fz/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00699	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/5g/	https://uniseller.io/blog/tema/5g	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/5g/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00700	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/8-marta/	https://uniseller.io/blog/tema/8-marta	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/8-marta/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00701	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/abc-analiz/	https://uniseller.io/blog/tema/abc-analiz	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/abc-analiz/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00702	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/amazon/	https://uniseller.io/blog/tema/amazon	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/amazon/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00703	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/android/	https://uniseller.io/blog/tema/android	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/android/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00704	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/avito-3/	https://uniseller.io/blog/tema/avito-3	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/avito-3/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00705	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/c2c/	https://uniseller.io/blog/tema/c2c	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/c2c/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00706	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/cac/	https://uniseller.io/blog/tema/cac	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/cac/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00707	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/canva/	https://uniseller.io/blog/tema/canva	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/canva/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00708	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/d2c/	https://uniseller.io/blog/tema/d2c	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/d2c/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00709	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/data-matrix/	https://uniseller.io/blog/tema/data-matrix	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/data-matrix/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00710	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/edbs-2/	https://uniseller.io/blog/tema/edbs-2	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/edbs-2/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00711	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/flowwow/	https://uniseller.io/blog/tema/flowwow	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/flowwow/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00712	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/flyvi/	https://uniseller.io/blog/tema/flyvi	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/flyvi/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00713	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/geo-optimizatsiya/	https://uniseller.io/blog/tema/geo-optimizatsiya	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/geo-optimizatsiya/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00714	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/gs1/	https://uniseller.io/blog/tema/gs1	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/gs1/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00715	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/gtin/	https://uniseller.io/blog/tema/gtin	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/gtin/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00716	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/google-play/	https://uniseller.io/blog/tema/google-play	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/google-play/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00717	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/hr-brend/	https://uniseller.io/blog/tema/hr-brend	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/hr-brend/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00718	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/ipo/	https://uniseller.io/blog/tema/ipo	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/ipo/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00719	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/mba/	https://uniseller.io/blog/tema/mba	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/mba/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00720	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/mpbalance/	https://uniseller.io/blog/tema/mpbalance	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/mpbalance/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00721	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/metro/	https://uniseller.io/blog/tema/metro	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/metro/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00722	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/midjourney/	https://uniseller.io/blog/tema/midjourney	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/midjourney/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00723	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/ozon-premium/	https://uniseller.io/blog/tema/ozon-premium	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/ozon-premium/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00724	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/rtb/	https://uniseller.io/blog/tema/rtb	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/rtb/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00725	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/retailru/	https://uniseller.io/blog/tema/retailru	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/retailru/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00726	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/rustore/	https://uniseller.io/blog/tema/rustore	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/rustore/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00727	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/seo-dlya-sellerov/	https://uniseller.io/blog/tema/seo-dlya-sellerov	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/seo-dlya-sellerov/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00728	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/seo-kartochki/	https://uniseller.io/blog/tema/seo-kartochki	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/seo-kartochki/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00729	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/seo-na-marketpleysah/	https://uniseller.io/blog/tema/seo-na-marketpleysah	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/seo-na-marketpleysah/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00730	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/seo-audit/	https://uniseller.io/blog/tema/seo-audit	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/seo-audit/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00731	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/seo-opisanie/	https://uniseller.io/blog/tema/seo-opisanie	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/seo-opisanie/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00732	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/sku/	https://uniseller.io/blog/tema/sku	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/sku/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00733	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/sla/	https://uniseller.io/blog/tema/sla	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/sla/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00734	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/shein/	https://uniseller.io/blog/tema/shein	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/shein/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00735	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/supa/	https://uniseller.io/blog/tema/supa	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/supa/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00736	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/utm-metki/	https://uniseller.io/blog/tema/utm-metki	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/utm-metki/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00737	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/vk/	https://uniseller.io/blog/tema/vk	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/vk/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00738	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/wms/	https://uniseller.io/blog/tema/wms	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/wms/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00739	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/walmart/	https://uniseller.io/blog/tema/walmart	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/walmart/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00740	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/wordpress/	https://uniseller.io/blog/tema/wordpress	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/wordpress/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00741	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/worldfood-moscow/	https://uniseller.io/blog/tema/worldfood-moscow	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/worldfood-moscow/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
M4B1R5U00742	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/tema/yandexgpt/	https://uniseller.io/blog/tema/yandexgpt	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/tema/yandexgpt/	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_TAXONOMY_DOM_R5	Official Uniseller blog taxonomy identity exposed directly by the complete public collection DOM. Scope and terminal identity are proven without article-body retrieval.
